Data,"Tipo Residuo","Peso"
2023-02-27,"Residuos Limpeza","12860,00"
2023-02-27,"Vidro","10120,00"
2023-02-27,"Plastico","4040,00"
2023-02-27,"Restos Comida","7220,00"
2023-02-26,"Papel","4400,00"
2023-02-26,"Residuos Limpeza","280,00"
2023-02-26,"Indiferenciado","222000,00"
2023-02-25,"Residuos Limpeza","14620,00"
2023-02-25,"Papel","12580,00"
2023-02-25,"Plastico","7140,00"
2023-02-25,"Restos Comida","5600,00"
2023-02-25,"Monstros","10980,00"
2023-02-25,"Vidro","11560,00"
2023-02-25,"Cortes de Jardim","110340,00"
2023-02-25,"Indiferenciado","216220,00"
2023-02-24,"Residuos Limpeza","12020,00"
2023-02-24,"Plastico","15100,00"
2023-02-24,"Restos Comida","4600,00"
2023-02-24,"Indiferenciado","234920,00"
2023-02-24,"Cortes de Jardim","91840,00"
2023-02-24,"Papel","8720,00"
2023-02-24,"Monstros","15820,00"
2023-02-24,"Vidro","18800,00"
2023-02-23,"Residuos Limpeza","10660,00"
2023-02-23,"Plastico","5920,00"
2023-02-23,"Restos Comida","5180,00"
2023-02-23,"Cortes de Jardim","98560,00"
2023-02-23,"Vidro","23820,00"
2023-02-23,"Indiferenciado","212480,00"
2023-02-23,"Papel","26760,00"
2023-02-23,"Monstros","37180,00"
2023-02-22,"Residuos Limpeza","14720,00"
2023-02-22,"Indiferenciado","235760,00"
2023-02-22,"Papel","10200,00"
2023-02-22,"Cortes de Jardim","79600,00"
2023-02-22,"Plastico","31000,00"
2023-02-22,"Restos Comida","6560,00"
2023-02-22,"Monstros","16960,00"
2023-02-22,"Vidro","8120,00"
2023-02-21,"Indiferenciado","238860,00"
2023-02-21,"Plastico","6020,00"
2023-02-21,"Residuos Limpeza","520,00"
2023-02-21,"Papel","2140,00"
2023-02-21,"Cortes de Jardim","37480,00"
2023-02-21,"Monstros","1440,00"
2023-02-20,"Indiferenciado","189960,00"
2023-02-20,"Vidro","4960,00"
2023-02-20,"Papel","31220,00"
2023-02-20,"Cortes de Jardim","78920,00"
2023-02-20,"Monstros","19600,00"
2023-02-20,"Restos Comida","8940,00"
2023-02-20,"Plastico","2900,00"
2023-02-20,"Residuos Limpeza","1740,00"
2023-02-19,"Indiferenciado","205600,00"
2023-02-19,"Papel","2940,00"
2023-02-18,"Indiferenciado","260880,00"
2023-02-18,"Vidro","9240,00"
2023-02-18,"Cortes de Jardim","105920,00"
2023-02-18,"Restos Comida","4780,00"
2023-02-18,"Residuos Limpeza","520,00"
2023-02-18,"Plastico","6520,00"
2023-02-18,"Papel","12380,00"
2023-02-18,"Monstros","10380,00"
2023-02-17,"Indiferenciado","210160,00"
2023-02-17,"Residuos Limpeza","900,00"
2023-02-17,"Restos Comida","5420,00"
2023-02-17,"Plastico","20740,00"
2023-02-17,"Cortes de Jardim","105700,00"
2023-02-17,"Monstros","12680,00"
2023-02-17,"Papel","6020,00"
2023-02-16,"Indiferenciado","241760,00"
2023-02-16,"Vidro","3960,00"
2023-02-16,"Monstros","13840,00"
2023-02-16,"Plastico","3880,00"
2023-02-16,"Restos Comida","4060,00"
2023-02-16,"Cortes de Jardim","117920,00"
2023-02-16,"Papel","30060,00"
2023-02-16,"Residuos Limpeza","13300,00"
2023-02-15,"Cortes de Jardim","106840,00"
2023-02-15,"Indiferenciado","196860,00"
2023-02-15,"Residuos Limpeza","9920,00"
2023-02-15,"Plastico","10180,00"
2023-02-15,"Papel","17040,00"
2023-02-15,"Monstros","17140,00"
2023-02-15,"Vidro","15900,00"
2023-02-15,"Restos Comida","6760,00"
2023-02-14,"Indiferenciado","239220,00"
2023-02-14,"Papel","9980,00"
2023-02-14,"Cortes de Jardim","102660,00"
2023-02-14,"Monstros","22080,00"
2023-02-14,"Plastico","31460,00"
2023-02-14,"Restos Comida","4360,00"
2023-02-14,"Residuos Limpeza","10900,00"
2023-02-14,"Vidro","8280,00"
2023-02-13,"Monstros","16600,00"
2023-02-13,"Cortes de Jardim","101740,00"
2023-02-13,"Papel","27480,00"
2023-02-13,"Restos Comida","7940,00"
2023-02-13,"Indiferenciado","219780,00"
2023-02-13,"Vidro","5860,00"
2023-02-13,"Plastico","3400,00"
2023-02-13,"Residuos Limpeza","14760,00"
2023-02-12,"Papel","1260,00"
2023-02-12,"Monstros","320,00"
2023-02-12,"Residuos Limpeza","100,00"
2023-02-12,"Indiferenciado","218760,00"
2023-02-11,"Plastico","3420,00"
2023-02-11,"Residuos Limpeza","11280,00"
2023-02-11,"Monstros","9500,00"
2023-02-11,"Restos Comida","4760,00"
2023-02-11,"Cortes de Jardim","84380,00"
2023-02-11,"Papel","15860,00"
2023-02-11,"Vidro","13160,00"
2023-02-11,"Indiferenciado","219840,00"
2023-02-10,"Plastico","19560,00"
2023-02-10,"Residuos Limpeza","180,00"
2023-02-10,"Indiferenciado","233660,00"
2023-02-10,"Papel","2600,00"
2023-02-10,"Monstros","15160,00"
2023-02-10,"Restos Comida","5140,00"
2023-02-10,"Cortes de Jardim","104140,00"
2023-02-10,"Vidro","13760,00"
2023-02-09,"Indiferenciado","190180,00"
2023-02-09,"Residuos Limpeza","10600,00"
2023-02-09,"Cortes de Jardim","75660,00"
2023-02-09,"Papel","6240,00"
2023-02-09,"Plastico","2820,00"
2023-02-09,"Restos Comida","4580,00"
2023-02-09,"Vidro","9180,00"
2023-02-09,"Monstros","13340,00"
2023-02-08,"Indiferenciado","229560,00"
2023-02-08,"Residuos Limpeza","15100,00"
2023-02-08,"Cortes de Jardim","84940,00"
2023-02-08,"Papel","29820,00"
2023-02-08,"Monstros","28960,00"
2023-02-08,"Restos Comida","4560,00"
2023-02-08,"Plastico","5220,00"
2023-02-07,"Indiferenciado","225280,00"
2023-02-07,"Vidro","20280,00"
2023-02-07,"Residuos Limpeza","13040,00"
2023-02-07,"Papel","6300,00"
2023-02-07,"Cortes de Jardim","92740,00"
2023-02-07,"Plastico","35220,00"
2023-02-07,"Restos Comida","4920,00"
2023-02-07,"Monstros","18760,00"
2023-02-06,"Cortes de Jardim","102240,00"
2023-02-06,"Indiferenciado","231940,00"
2023-02-06,"Vidro","19100,00"
2023-02-06,"Monstros","18420,00"
2023-02-06,"Plastico","1560,00"
2023-02-06,"Papel","29500,00"
2023-02-06,"Restos Comida","8120,00"
2023-02-06,"Residuos Limpeza","12720,00"
2023-02-05,"Papel","2660,00"
2023-02-05,"Monstros","380,00"
2023-02-05,"Indiferenciado","218700,00"
2023-02-04,"Restos Comida","5300,00"
2023-02-04,"Residuos Limpeza","10000,00"
2023-02-04,"Plastico","3500,00"
2023-02-04,"Vidro","10680,00"
2023-02-04,"Monstros","11180,00"
2023-02-04,"Indiferenciado","240440,00"
2023-02-04,"Cortes de Jardim","90480,00"
2023-02-04,"Papel","14580,00"
2023-02-03,"Residuos Limpeza","11620,00"
2023-02-03,"Indiferenciado","220900,00"
2023-02-03,"Monstros","15400,00"
2023-02-03,"Cortes de Jardim","93940,00"
2023-02-03,"Papel","4620,00"
2023-02-03,"Restos Comida","5500,00"
2023-02-03,"Plastico","22780,00"
2023-02-03,"Vidro","17160,00"
2023-02-02,"Indiferenciado","221480,00"
2023-02-02,"Plastico","1740,00"
2023-02-02,"Residuos Limpeza","15800,00"
2023-02-02,"Cortes de Jardim","108220,00"
2023-02-02,"Papel","31140,00"
2023-02-02,"Vidro","10240,00"
2023-02-02,"Restos Comida","5040,00"
2023-02-02,"Monstros","14560,00"
2023-02-01,"Indiferenciado","211660,00"
2023-02-01,"Vidro","17500,00"
2023-02-01,"Papel","14740,00"
2023-02-01,"Monstros","15340,00"
2023-02-01,"Cortes de Jardim","107960,00"
2023-02-01,"Residuos Limpeza","12420,00"
2023-02-01,"Plastico","7000,00"
2023-02-01,"Restos Comida","4440,00"
2023-01-31,"Indiferenciado","238740,00"
2023-01-31,"Vidro","28780,00"
2023-01-31,"Residuos Limpeza","38420,00"
2023-01-31,"Cortes de Jardim","95300,00"
2023-01-31,"Papel","6440,00"
2023-01-31,"Restos Comida","4420,00"
2023-01-31,"Plastico","31620,00"
2023-01-31,"Monstros","16300,00"
2023-01-30,"Vidro","8420,00"
2023-01-30,"Cortes de Jardim","111380,00"
2023-01-30,"Indiferenciado","232400,00"
2023-01-30,"Monstros","14940,00"
2023-01-30,"Restos Comida","7680,00"
2023-01-30,"Plastico","1320,00"
2023-01-30,"Papel","32400,00"
2023-01-30,"Residuos Limpeza","68980,00"
2023-01-29,"Indiferenciado","229320,00"
2023-01-29,"Residuos Limpeza","200,00"
2023-01-29,"Papel","2840,00"
2023-01-29,"Monstros","280,00"
2023-01-28,"Indiferenciado","232600,00"
2023-01-28,"Monstros","13780,00"
2023-01-28,"Vidro","9780,00"
2023-01-28,"Restos Comida","3460,00"
2023-01-28,"Plastico","4220,00"
2023-01-28,"Cortes de Jardim","97160,00"
2023-01-28,"Papel","14800,00"
2023-01-28,"Residuos Limpeza","13820,00"
2023-01-27,"Cortes de Jardim","102160,00"
2023-01-27,"Indiferenciado","229720,00"
2023-01-27,"Residuos Limpeza","13860,00"
2023-01-27,"Plastico","23800,00"
2023-01-27,"Restos Comida","5040,00"
2023-01-27,"Papel","3320,00"
2023-01-27,"Monstros","28920,00"
2023-01-27,"Vidro","10340,00"
2023-01-26,"Cortes de Jardim","90120,00"
2023-01-26,"Papel","32560,00"
2023-01-26,"Restos Comida","4260,00"
2023-01-26,"Plastico","2140,00"
2023-01-26,"Monstros","16780,00"
2023-01-26,"Residuos Limpeza","7060,00"
2023-01-26,"Vidro","2240,00"
2023-01-26,"Indiferenciado","195940,00"
2023-01-25,"Papel","15360,00"
2023-01-25,"Restos Comida","4100,00"
2023-01-25,"Monstros","14820,00"
2023-01-25,"Cortes de Jardim","82320,00"
2023-01-25,"Indiferenciado","254580,00"
2023-01-25,"Vidro","21100,00"
2023-01-25,"Plastico","8020,00"
2023-01-25,"Residuos Limpeza","16060,00"
2023-01-24,"Cortes de Jardim","97160,00"
2023-01-24,"Monstros","23240,00"
2023-01-24,"Plastico","33100,00"
2023-01-24,"Restos Comida","5760,00"
2023-01-24,"Residuos Limpeza","16580,00"
2023-01-24,"Papel","6940,00"
2023-01-24,"Vidro","8820,00"
2023-01-24,"Indiferenciado","240720,00"
2023-01-23,"Residuos Limpeza","13760,00"
2023-01-23,"Restos Comida","7420,00"
2023-01-23,"Monstros","18300,00"
2023-01-23,"Vidro","7420,00"
2023-01-23,"Plastico","2860,00"
2023-01-23,"Cortes de Jardim","81480,00"
2023-01-23,"Papel","30940,00"
2023-01-23,"Indiferenciado","243920,00"
2023-01-22,"Indiferenciado","225400,00"
2023-01-22,"Papel","3420,00"
2023-01-21,"Indiferenciado","246540,00"
2023-01-21,"Residuos Limpeza","10900,00"
2023-01-21,"Restos Comida","5000,00"
2023-01-21,"Papel","14200,00"
2023-01-21,"Plastico","2980,00"
2023-01-21,"Cortes de Jardim","87640,00"
2023-01-21,"Monstros","12260,00"
2023-01-21,"Vidro","20060,00"
2023-01-20,"Indiferenciado","222100,00"
2023-01-20,"Residuos Limpeza","13940,00"
2023-01-20,"Cortes de Jardim","104640,00"
2023-01-20,"Papel","6460,00"
2023-01-20,"Monstros","18880,00"
2023-01-20,"Restos Comida","5240,00"
2023-01-20,"Plastico","22360,00"
2023-01-19,"Indiferenciado","231560,00"
2023-01-19,"Vidro","14720,00"
2023-01-19,"Residuos Limpeza","18360,00"
2023-01-19,"Papel","29760,00"
2023-01-19,"Monstros","35520,00"
2023-01-19,"Restos Comida","4720,00"
2023-01-19,"Cortes de Jardim","93760,00"
2023-01-19,"Plastico","3320,00"
2023-01-18,"Indiferenciado","218460,00"
2023-01-18,"Cortes de Jardim","97340,00"
2023-01-18,"Vidro","15700,00"
2023-01-18,"Monstros","19380,00"
2023-01-18,"Papel","18980,00"
2023-01-18,"Restos Comida","4900,00"
2023-01-18,"Plastico","9420,00"
2023-01-18,"Residuos Limpeza","29980,00"
2023-01-17,"Cortes de Jardim","97960,00"
2023-01-17,"Monstros","16880,00"
2023-01-17,"Vidro","8860,00"
2023-01-17,"Papel","7620,00"
2023-01-17,"Indiferenciado","234880,00"
2023-01-17,"Restos Comida","4620,00"
2023-01-17,"Plastico","30920,00"
2023-01-17,"Residuos Limpeza","43760,00"
2023-01-16,"Papel","28900,00"
2023-01-16,"Vidro","13580,00"
2023-01-16,"Indiferenciado","242120,00"
2023-01-16,"Residuos Limpeza","47960,00"
2023-01-16,"Plastico","1100,00"
2023-01-16,"Restos Comida","7200,00"
2023-01-16,"Monstros","14380,00"
2023-01-16,"Cortes de Jardim","83860,00"
2023-01-15,"Indiferenciado","222240,00"
2023-01-15,"Papel","2660,00"
2023-01-15,"Cortes de Jardim","1380,00"
2023-01-15,"Monstros","600,00"
2023-01-14,"Indiferenciado","236320,00"
2023-01-14,"Residuos Limpeza","51720,00"
2023-01-14,"Cortes de Jardim","114000,00"
2023-01-14,"Papel","18160,00"
2023-01-14,"Plastico","5060,00"
2023-01-14,"Vidro","13380,00"
2023-01-14,"Monstros","9100,00"
2023-01-14,"Restos Comida","5180,00"
2023-01-13,"Vidro","15380,00"
2023-01-13,"Indiferenciado","252760,00"
2023-01-13,"Monstros","21920,00"
2023-01-13,"Cortes de Jardim","112220,00"
2023-01-13,"Papel","3920,00"
2023-01-13,"Residuos Limpeza","31160,00"
2023-01-13,"Plastico","24480,00"
2023-01-13,"Restos Comida","5780,00"
2023-01-12,"Vidro","9060,00"
2023-01-12,"Residuos Limpeza","32360,00"
2023-01-12,"Indiferenciado","254080,00"
2023-01-12,"Restos Comida","4140,00"
2023-01-12,"Monstros","17340,00"
2023-01-12,"Cortes de Jardim","120980,00"
2023-01-12,"Papel","30840,00"
2023-01-12,"Plastico","4860,00"
2023-01-11,"Indiferenciado","237180,00"
2023-01-11,"Vidro","17400,00"
2023-01-11,"Cortes de Jardim","94440,00"
2023-01-11,"Restos Comida","5900,00"
2023-01-11,"Papel","21540,00"
2023-01-11,"Plastico","7840,00"
2023-01-11,"Monstros","18620,00"
2023-01-11,"Residuos Limpeza","37220,00"
2023-01-10,"Papel","6900,00"
2023-01-10,"Cortes de Jardim","86560,00"
2023-01-10,"Vidro","24120,00"
2023-01-10,"Monstros","14960,00"
2023-01-10,"Indiferenciado","273420,00"
2023-01-10,"Plastico","36080,00"
2023-01-10,"Restos Comida","5340,00"
2023-01-10,"Residuos Limpeza","34800,00"
2023-01-09,"Indiferenciado","238040,00"
2023-01-09,"Vidro","6700,00"
2023-01-09,"Monstros","18620,00"
2023-01-09,"Cortes de Jardim","107120,00"
2023-01-09,"Plastico","2520,00"
2023-01-09,"Papel","35040,00"
2023-01-09,"Restos Comida","7500,00"
2023-01-09,"Residuos Limpeza","16340,00"
2023-01-08,"Monstros","420,00"
2023-01-08,"Indiferenciado","200160,00"
2023-01-08,"Residuos Limpeza","960,00"
2023-01-08,"Papel","4320,00"
2023-01-07,"Indiferenciado","237620,00"
2023-01-07,"Cortes de Jardim","101220,00"
2023-01-07,"Monstros","10960,00"
2023-01-07,"Papel","14560,00"
2023-01-07,"Residuos Limpeza","13440,00"
2023-01-07,"Plastico","4240,00"
2023-01-07,"Restos Comida","3200,00"
2023-01-07,"Vidro","14200,00"
2023-01-06,"Restos Comida","6060,00"
2023-01-06,"Monstros","29420,00"
2023-01-06,"Cortes de Jardim","117380,00"
2023-01-06,"Papel","7440,00"
2023-01-06,"Vidro","6860,00"
2023-01-06,"Indiferenciado","264300,00"
2023-01-06,"Plastico","25400,00"
2023-01-06,"Residuos Limpeza","17880,00"
2023-01-05,"Cortes de Jardim","117900,00"
2023-01-05,"Papel","36380,00"
2023-01-05,"Plastico","1860,00"
2023-01-05,"Residuos Limpeza","16420,00"
2023-01-05,"Monstros","15740,00"
2023-01-05,"Restos Comida","5040,00"
2023-01-05,"Indiferenciado","240940,00"
2023-01-05,"Vidro","15080,00"
2023-01-04,"Vidro","20740,00"
2023-01-04,"Plastico","7500,00"
2023-01-04,"Restos Comida","6180,00"
2023-01-04,"Monstros","15160,00"
2023-01-04,"Indiferenciado","273780,00"
2023-01-04,"Cortes de Jardim","101480,00"
2023-01-04,"Papel","15460,00"
2023-01-04,"Residuos Limpeza","8140,00"
2023-01-03,"Vidro","18100,00"
2023-01-03,"Cortes de Jardim","134160,00"
2023-01-03,"Monstros","16620,00"
2023-01-03,"Residuos Limpeza","19900,00"
2023-01-03,"Restos Comida","5980,00"
2023-01-03,"Plastico","32960,00"
2023-01-03,"Indiferenciado","282280,00"
2023-01-03,"Papel","12420,00"
2023-01-02,"Residuos Limpeza","26500,00"
2023-01-02,"Restos Comida","11260,00"
2023-01-02,"Plastico","1540,00"
2023-01-02,"Papel","32380,00"
2023-01-02,"Cortes de Jardim","109860,00"
2023-01-02,"Vidro","18020,00"
2023-01-02,"Monstros","34840,00"
2023-01-02,"Indiferenciado","263920,00"
2023-01-01,"Indiferenciado","193200,00"
2023-01-01,"Residuos Limpeza","520,00"
2022-12-31,"Papel","16640,00"
2022-12-31,"Monstros","7740,00"
2022-12-31,"Cortes de Jardim","45540,00"
2022-12-31,"Restos Comida","4720,00"
2022-12-31,"Plastico","5820,00"
2022-12-31,"Residuos Limpeza","2000,00"
2022-12-31,"Vidro","22720,00"
2022-12-31,"Indiferenciado","287160,00"
2022-12-30,"Residuos Limpeza","2280,00"
2022-12-30,"Papel","14780,00"
2022-12-30,"Plastico","21840,00"
2022-12-30,"Restos Comida","7880,00"
2022-12-30,"Monstros","9240,00"
2022-12-30,"Indiferenciado","277660,00"
2022-12-30,"Cortes de Jardim","55940,00"
2022-12-30,"Vidro","21700,00"
2022-12-29,"Monstros","9840,00"
2022-12-29,"Restos Comida","3820,00"
2022-12-29,"Plastico","5360,00"
2022-12-29,"Residuos Limpeza","14180,00"
2022-12-29,"Indiferenciado","256100,00"
2022-12-29,"Cortes de Jardim","117660,00"
2022-12-29,"Papel","36260,00"
2022-12-29,"Vidro","22400,00"
2022-12-28,"Residuos Limpeza","13440,00"
2022-12-28,"Plastico","18020,00"
2022-12-28,"Restos Comida","5720,00"
2022-12-28,"Cortes de Jardim","115520,00"
2022-12-28,"Vidro","18060,00"
2022-12-28,"Monstros","19420,00"
2022-12-28,"Papel","25560,00"
2022-12-28,"Indiferenciado","281840,00"
2022-12-27,"Residuos Limpeza","1700,00"
2022-12-27,"Indiferenciado","280020,00"
2022-12-27,"Vidro","20100,00"
2022-12-27,"Cortes de Jardim","115100,00"
2022-12-27,"Restos Comida","5200,00"
2022-12-27,"Monstros","16680,00"
2022-12-27,"Plastico","31760,00"
2022-12-26,"Indiferenciado","297080,00"
2022-12-26,"Papel","41600,00"
2022-12-26,"Plastico","1200,00"
2022-12-26,"Residuos Limpeza","24060,00"
2022-12-26,"Cortes de Jardim","66180,00"
2022-12-26,"Restos Comida","9000,00"
2022-12-26,"Monstros","12080,00"
2022-12-26,"Vidro","15520,00"
2022-12-25,"Indiferenciado","180960,00"
2022-12-25,"Papel","3000,00"
2022-12-24,"Residuos Limpeza","1200,00"
2022-12-24,"Indiferenciado","322660,00"
2022-12-24,"Vidro","21640,00"
2022-12-24,"Plastico","6360,00"
2022-12-24,"Cortes de Jardim","57620,00"
2022-12-24,"Monstros","4560,00"
2022-12-24,"Restos Comida","5000,00"
2022-12-24,"Papel","17880,00"
2022-12-23,"Vidro","15140,00"
2022-12-23,"Indiferenciado","265600,00"
2022-12-23,"Cortes de Jardim","51000,00"
2022-12-23,"Monstros","4220,00"
2022-12-23,"Papel","11540,00"
2022-12-23,"Plastico","25980,00"
2022-12-23,"Restos Comida","7420,00"
2022-12-23,"Residuos Limpeza","1240,00"
2022-12-22,"Cortes de Jardim","119060,00"
2022-12-22,"Vidro","16740,00"
2022-12-22,"Monstros","15840,00"
2022-12-22,"Papel","41200,00"
2022-12-22,"Indiferenciado","284120,00"
2022-12-22,"Residuos Limpeza","15840,00"
2022-12-22,"Restos Comida","4200,00"
2022-12-22,"Plastico","3820,00"
2022-12-21,"Indiferenciado","247020,00"
2022-12-21,"Monstros","11600,00"
2022-12-21,"Vidro","15420,00"
2022-12-21,"Plastico","12900,00"
2022-12-21,"Restos Comida","6440,00"
2022-12-21,"Papel","18640,00"
2022-12-21,"Cortes de Jardim","130660,00"
2022-12-21,"Residuos Limpeza","21200,00"
2022-12-20,"Cortes de Jardim","108000,00"
2022-12-20,"Indiferenciado","256840,00"
2022-12-20,"Residuos Limpeza","26700,00"
2022-12-20,"Plastico","36040,00"
2022-12-20,"Papel","6320,00"
2022-12-20,"Restos Comida","5380,00"
2022-12-20,"Vidro","26120,00"
2022-12-20,"Monstros","29020,00"
2022-12-19,"Indiferenciado","221360,00"
2022-12-19,"Cortes de Jardim","101440,00"
2022-12-19,"Monstros","22860,00"
2022-12-19,"Papel","40420,00"
2022-12-19,"Plastico","2580,00"
2022-12-19,"Restos Comida","8680,00"
2022-12-19,"Residuos Limpeza","17100,00"
2022-12-19,"Vidro","18120,00"
2022-12-18,"Papel","2920,00"
2022-12-18,"Indiferenciado","267820,00"
2022-12-18,"Residuos Limpeza","420,00"
2022-12-17,"Residuos Limpeza","17820,00"
2022-12-17,"Restos Comida","6000,00"
2022-12-17,"Monstros","14900,00"
2022-12-17,"Papel","18180,00"
2022-12-17,"Plastico","4540,00"
2022-12-17,"Cortes de Jardim","106680,00"
2022-12-17,"Indiferenciado","257660,00"
2022-12-17,"Vidro","24820,00"
2022-12-16,"Restos Comida","5680,00"
2022-12-16,"Monstros","11940,00"
2022-12-16,"Plastico","26060,00"
2022-12-16,"Indiferenciado","258280,00"
2022-12-16,"Cortes de Jardim","115380,00"
2022-12-16,"Papel","10140,00"
2022-12-16,"Residuos Limpeza","55920,00"
2022-12-15,"Papel","40100,00"
2022-12-15,"Monstros","15240,00"
2022-12-15,"Cortes de Jardim","132020,00"
2022-12-15,"Vidro","5820,00"
2022-12-15,"Plastico","5180,00"
2022-12-15,"Restos Comida","4240,00"
2022-12-15,"Residuos Limpeza","13200,00"
2022-12-15,"Indiferenciado","249980,00"
2022-12-14,"Plastico","9100,00"
2022-12-14,"Residuos Limpeza","21020,00"
2022-12-14,"Restos Comida","5780,00"
2022-12-14,"Cortes de Jardim","105060,00"
2022-12-14,"Monstros","21020,00"
2022-12-14,"Papel","21200,00"
2022-12-14,"Vidro","19860,00"
2022-12-14,"Indiferenciado","296440,00"
2022-12-13,"Restos Comida","4560,00"
2022-12-13,"Plastico","22520,00"
2022-12-13,"Indiferenciado","231800,00"
2022-12-13,"Vidro","8940,00"
2022-12-13,"Residuos Limpeza","22320,00"
2022-12-13,"Cortes de Jardim","101040,00"
2022-12-13,"Papel","3220,00"
2022-12-13,"Monstros","11740,00"
2022-12-12,"Vidro","5940,00"
2022-12-12,"Residuos Limpeza","9260,00"
2022-12-12,"Cortes de Jardim","113180,00"
2022-12-12,"Papel","39220,00"
2022-12-12,"Plastico","2820,00"
2022-12-12,"Restos Comida","7620,00"
2022-12-12,"Monstros","11320,00"
2022-12-12,"Indiferenciado","242380,00"
2022-12-11,"Residuos Limpeza","480,00"
2022-12-11,"Indiferenciado","213360,00"
2022-12-11,"Papel","4840,00"
2022-12-10,"Indiferenciado","270120,00"
2022-12-10,"Restos Comida","5180,00"
2022-12-10,"Monstros","11260,00"
2022-12-10,"Plastico","24920,00"
2022-12-10,"Residuos Limpeza","17720,00"
2022-12-10,"Cortes de Jardim","96900,00"
2022-12-10,"Papel","820,00"
2022-12-10,"Vidro","6340,00"
2022-12-09,"Papel","45920,00"
2022-12-09,"Cortes de Jardim","131540,00"
2022-12-09,"Indiferenciado","248260,00"
2022-12-09,"Residuos Limpeza","160,00"
2022-12-09,"Vidro","4080,00"
2022-12-09,"Monstros","17480,00"
2022-12-09,"Restos Comida","4460,00"
2022-12-09,"Plastico","4280,00"
2022-12-08,"Indiferenciado","204400,00"
2022-12-08,"Monstros","1900,00"
2022-12-08,"Plastico","4500,00"
2022-12-08,"Cortes de Jardim","18420,00"
2022-12-07,"Indiferenciado","219400,00"
2022-12-07,"Restos Comida","5180,00"
2022-12-07,"Plastico","12060,00"
2022-12-07,"Papel","20860,00"
2022-12-07,"Residuos Limpeza","25020,00"
2022-12-07,"Cortes de Jardim","78500,00"
2022-12-07,"Monstros","21680,00"
2022-12-07,"Vidro","16880,00"
2022-12-06,"Indiferenciado","246600,00"
2022-12-06,"Vidro","14780,00"
2022-12-06,"Papel","4240,00"
2022-12-06,"Monstros","13640,00"
2022-12-06,"Cortes de Jardim","99480,00"
